driver,system:index,.geo
Wildfire,2_3698,"{""type"":""Point"",""coordinates"":[109.04512317124933,0.3915314194364559]}"
Wildfire,2_3704,"{""type"":""Point"",""coordinates"":[114.70087974944167,-1.5952486391805378]}"
Wildfire,2_3731,"{""type"":""Point"",""coordinates"":[113.69317812998113,-2.0282894911411136]}"
Wildfire,2_3734,"{""type"":""Point"",""coordinates"":[110.65787053635047,-1.6552786892384515]}"
Wildfire,2_3834,"{""type"":""Point"",""coordinates"":[114.33037476467433,-2.2768991643808345]}"
Wildfire,2_3835,"{""type"":""Point"",""coordinates"":[111.50977655097013,-2.630829221985857]}"
Wildfire,2_3867,"{""type"":""Point"",""coordinates"":[114.3876133778817,-2.2958072246788586]}"
Wildfire,2_3909,"{""type"":""Point"",""coordinates"":[113.89824263595361,-2.8966746078380297]}"
Wildfire,2_3912,"{""type"":""Point"",""coordinates"":[111.88924061752128,-2.779811922130488]}"
Wildfire,2_3925,"{""type"":""Point"",""coordinates"":[114.98663894311505,-1.9050036395487047]}"
Wildfire,2_3933,"{""type"":""Point"",""coordinates"":[113.4033457001547,-3.0093851868481702]}"
Wildfire,2_3969,"{""type"":""Point"",""coordinates"":[116.26930620285451,-1.8388013213141141]}"
Wildfire,2_3996,"{""type"":""Point"",""coordinates"":[115.81301007058528,0.10742701930575502]}"
Wildfire,2_4069,"{""type"":""Point"",""coordinates"":[112.12835268562188,-2.980992312346388]}"
Wildfire,2_4070,"{""type"":""Point"",""coordinates"":[109.83471628411569,-0.6440932810617129]}"
Wildfire,2_4074,"{""type"":""Point"",""coordinates"":[114.71297503158058,-2.3589614363416866]}"
Wildfire,2_4120,"{""type"":""Point"",""coordinates"":[113.33476348575887,-2.4893804049743125]}"
Wildfire,2_4138,"{""type"":""Point"",""coordinates"":[114.99385572910012,-1.6928148733275876]}"
Wildfire,2_4146,"{""type"":""Point"",""coordinates"":[110.20311020215146,0.054865317564243836]}"
Wildfire,2_4204,"{""type"":""Point"",""coordinates"":[114.36324889668349,-2.131240158216724]}"
Wildfire,2_4221,"{""type"":""Point"",""coordinates"":[114.09950882084215,-2.764354775582427]}"
Wildfire,2_4255,"{""type"":""Point"",""coordinates"":[111.80712942406393,-0.4040289170714499]}"
Wildfire,2_4260,"{""type"":""Point"",""coordinates"":[113.71621091864678,-2.0157978417771503]}"
Wildfire,2_4292,"{""type"":""Point"",""coordinates"":[114.9241663023641,-1.5336042614680738]}"
Wildfire,2_4395,"{""type"":""Point"",""coordinates"":[110.86829797177923,-2.864405711570006]}"
Wildfire,2_4419,"{""type"":""Point"",""coordinates"":[113.71678247800448,-2.853763545874422]}"
Wildfire,2_4431,"{""type"":""Point"",""coordinates"":[112.83290783390753,-2.803694132231665]}"
Wildfire,2_4435,"{""type"":""Point"",""coordinates"":[113.39341905286344,-1.850328503013736]}"
Wildfire,2_4449,"{""type"":""Point"",""coordinates"":[114.12489577495288,-2.7557168896209565]}"
Wildfire,2_4477,"{""type"":""Point"",""coordinates"":[110.96869388214196,-2.8038997486418253]}"
Wildfire,2_4513,"{""type"":""Point"",""coordinates"":[114.82269770471049,-1.4715678877850558]}"
Wildfire,2_4547,"{""type"":""Point"",""coordinates"":[112.70912727256342,-2.626462995257651]}"
Wildfire,2_4555,"{""type"":""Point"",""coordinates"":[113.33545360707956,-2.380703769310218]}"
Wildfire,2_4578,"{""type"":""Point"",""coordinates"":[110.32525028878662,-2.0498571748895817]}"
Wildfire,2_4599,"{""type"":""Point"",""coordinates"":[114.35249126799602,-2.1823332444483223]}"
Wildfire,2_4651,"{""type"":""Point"",""coordinates"":[115.4806501875696,-3.3806284009581367]}"
Wildfire,2_4685,"{""type"":""Point"",""coordinates"":[111.59578714397111,-2.5873305249656755]}"
Wildfire,2_4720,"{""type"":""Point"",""coordinates"":[115.82727681757531,-0.3172986694810627]}"
Wildfire,2_4732,"{""type"":""Point"",""coordinates"":[110.1407536283783,-1.783355454708381]}"
Wildfire,2_4750,"{""type"":""Point"",""coordinates"":[114.43140647129911,-2.2772919859063148]}"
Wildfire,2_4789,"{""type"":""Point"",""coordinates"":[111.5753295762839,-2.657298206837209]}"
Wildfire,2_4801,"{""type"":""Point"",""coordinates"":[111.96377211889936,1.047695138615619]}"
Wildfire,2_4805,"{""type"":""Point"",""coordinates"":[110.09213997306202,-1.7560561546461513]}"
Wildfire,2_4906,"{""type"":""Point"",""coordinates"":[113.72502215720047,-3.1990434932221885]}"
Wildfire,2_4933,"{""type"":""Point"",""coordinates"":[114.40804681342422,-1.5102277014648846]}"
